cui1,rel,cui2_raw,cui2_resolved,rela,sab,cui2_name
C0032856,RO,A30275382,C4722060,therapeutic_class_of,MED-RT,Ophthalmic Agents
C0032857,RO,A28936620,C0003205,therapeutic_class_of,MED-RT,Antiseptic Agent
C0032857,RO,A0047223,C0011608,has_contraindicated_drug,MED-RT,Dermatitis Herpetiformis
C0032857,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0032857,RO,A0070926,C0020517,has_contraindicated_drug,MED-RT,Hypersensitivity
C0032857,RO,A0126025,C0040128,has_contraindicated_drug,MED-RT,Thyroid Diseases
C0032857,RO,A0131615,C0042384,has_contraindicated_drug,MED-RT,Vasculitis
C0032896,RO,A28935620,C0003195,therapeutic_class_of,MED-RT,Anti-arrhythmic Agent
C0032897,RO,A10350929,C0143083,may_treat,MED-RT,somatrem
C0032897,RO,A31659999,C0169964,contraindicated_with_disease,MED-RT,somatropin
C0032897,RO,A31659999,C0169964,may_treat,MED-RT,somatropin
C0032897,RO,A31742077,C1273043,contraindicated_with_disease,MED-RT,somatropin (recombinant DNA origin)
C0032897,RO,A31742077,C1273043,may_treat,MED-RT,somatropin (recombinant DNA origin)
C0032897,RO,A31637282,C1273044,contraindicated_with_disease,MED-RT,"somatropin, E-coli derived"
C0032897,RO,A31637282,C1273044,may_treat,MED-RT,"somatropin, E-coli derived"
C0032897,RO,A35711808,C4726772,contraindicated_with_disease,MED-RT,somatrogon
C0032897,RO,A33444810,C5421356,contraindicated_with_disease,MED-RT,lonapegsomatropin
C0032897,RO,A33446356,C5553578,contraindicated_with_disease,MED-RT,lonapegsomatropin-tcgd
C0032897,RO,A35719682,C5834201,contraindicated_with_disease,MED-RT,somatrogon-ghla
C0032910,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0032910,RO,A0063450,C0017605,has_contraindicated_drug,MED-RT,"Glaucoma, Angle-Closure"
C0032910,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0032910,RO,A30275421,C4722091,therapeutic_class_of,MED-RT,Anxiolytics
C0032911,RO,A28937598,C0003158,therapeutic_class_of,MED-RT,Antihelminthic Agent
C0032911,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0032911,RO,A0094626,C0029002,has_contraindicated_drug,MED-RT,"Onchocerciasis, Ocular"
C0032912,RO,A28939656,C0007220,therapeutic_class_of,MED-RT,Cardiovascular Agent
C0032912,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0032912,RO,A0071436,C0020649,has_contraindicated_drug,MED-RT,Hypotension
C0032912,RO,A0108622,C0034407,has_contraindicated_class,MED-RT,Quinazolines
C0032914,RO,A31753290,C0004057,may_prevent,MED-RT,aspirin
C0032914,RO,A31703499,C0005640,contraindicated_with_disease,MED-RT,dicumarol
C0032914,RO,A31660231,C0024480,may_treat,MED-RT,magnesium sulfate
C0032914,RO,A31765549,C0031444,contraindicated_with_disease,MED-RT,phenprocoumon
C0032914,RO,A31630104,C0043031,contraindicated_with_disease,MED-RT,warfarin
C0032914,RO,A10336870,C0051919,contraindicated_with_disease,MED-RT,anisindione
C0032914,RO,A10337963,C0077857,may_treat,MED-RT,urapidil
C0032914,RO,A31765590,C0282378,contraindicated_with_disease,MED-RT,warfarin potassium
C0032914,RO,A31717168,C0376218,contraindicated_with_disease,MED-RT,warfarin sodium
C0032914,RO,A31637742,C0981808,may_prevent,MED-RT,acetylsalicylate sodium
C0032914,RO,A31632521,C1572489,may_treat,MED-RT,magnesium sulfate anhydrous
C0032914,RO,A31702001,C3255944,may_treat,MED-RT,magnesium sulfate monohydrate
C0032914,RO,A30081953,C4741891,may_treat,MED-RT,magnesium sulfate dihydrate
C0032950,RO,A28936840,C0003209,therapeutic_class_of,MED-RT,Anti-inflammatory Agent
C0032950,RO,A0037663,C0008049,has_contraindicated_drug,MED-RT,Chickenpox
C0032950,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0032950,RO,A0057478,C0015404,has_contraindicated_drug,MED-RT,"Eye Infections, Bacterial"
C0032950,RO,A0057479,C0015405,has_contraindicated_drug,MED-RT,"Eye Infections, Fungal"
C0032950,RO,A0067774,C0019348,has_contraindicated_drug,MED-RT,Herpes Simplex
C0032950,RO,A0076973,C0019357,has_contraindicated_drug,MED-RT,"Keratitis, Herpetic"
C0032950,RO,A0076966,C0022568,has_contraindicated_drug,MED-RT,Keratitis
C0032950,RO,A0089175,C0026946,has_contraindicated_drug,MED-RT,Mycoses
C0032950,RO,A0131136,C0042214,has_contraindicated_drug,MED-RT,Vaccinia
C0032950,RO,A30275369,C4721697,therapeutic_class_of,MED-RT,"Hormonal Agents, Stimulant/Replacement/Modifying (Adrenal)"
C0032950,RO,A30275382,C4722060,therapeutic_class_of,MED-RT,Ophthalmic Agents
C0032952,RO,A10337826,C0052585,contraindicated_class_of,MED-RT,sparfloxacin
C0032952,RO,A28936840,C0003209,therapeutic_class_of,MED-RT,Anti-inflammatory Agent
C0032952,RO,A0037663,C0008049,has_contraindicated_drug,MED-RT,Chickenpox
C0032952,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0032952,RO,A0089175,C0026946,has_contraindicated_drug,MED-RT,Mycoses
C0032952,RO,A31097592,C3714514,has_contraindicated_drug,MED-RT,Infections
C0032961,RO,A18534629,C0000618,contraindicated_with_disease,MED-RT,mercaptopurine
C0032961,RO,A31703116,C0000946,contraindicated_with_disease,MED-RT,acebutolol
C0032961,RO,A31686531,C0000992,contraindicated_with_disease,MED-RT,acetohexamide
C0032961,RO,A31659908,C0002335,contraindicated_with_disease,MED-RT,alprostadil
C0032961,RO,A31660138,C0002475,contraindicated_with_disease,MED-RT,mitomycin
C0032961,RO,A31712776,C0002711,contraindicated_with_disease,MED-RT,amyl nitrite
C0032961,RO,A31664640,C0003818,contraindicated_with_disease,MED-RT,arsenic
C0032961,RO,A10334698,C0004037,contraindicated_with_disease,MED-RT,Aspergillus fumigatus
C0032961,RO,A31718693,C0004147,contraindicated_with_disease,MED-RT,atenolol
C0032961,RO,A31649398,C0004482,contraindicated_with_disease,MED-RT,azathioprine
C0032961,RO,A31650484,C0004975,contraindicated_with_disease,MED-RT,bendroflumethiazide
C0032961,RO,A31633110,C0005096,contraindicated_with_disease,MED-RT,benzphetamine
C0032961,RO,A31703499,C0005640,contraindicated_with_disease,MED-RT,dicumarol
C0032961,RO,A31686107,C0005739,contraindicated_with_disease,MED-RT,bleomycin sulfate
C0032961,RO,A31651478,C0005740,contraindicated_with_disease,MED-RT,bleomycin
C0032961,RO,A31669051,C0006050,contraindicated_with_disease,MED-RT,botulinum toxin type A
C0032961,RO,A31756224,C0006230,contraindicated_with_disease,MED-RT,bromocriptine
C0032961,RO,A31652142,C0006376,contraindicated_with_disease,MED-RT,bumetanide
C0032961,RO,A31739194,C0006463,contraindicated_with_disease,MED-RT,busulfan
C0032961,RO,A18538087,C0006464,contraindicated_with_disease,MED-RT,butabarbital
C0032961,RO,A31739352,C0006674,contraindicated_with_disease,MED-RT,calcitriol
C0032961,RO,A31722406,C0006938,contraindicated_with_disease,MED-RT,captopril
C0032961,RO,A31635307,C0006949,contraindicated_with_disease,MED-RT,carbamazepine
C0032961,RO,A31739892,C0007047,contraindicated_with_disease,MED-RT,carboprost
C0032961,RO,A31635819,C0007257,contraindicated_with_disease,MED-RT,carmustine
C0032961,RO,A31653343,C0007299,contraindicated_with_disease,MED-RT,carteolol
C0032961,RO,A31636699,C0008163,contraindicated_with_disease,MED-RT,chlorambucil
C0032961,RO,A31636705,C0008188,contraindicated_with_disease,MED-RT,chlordiazepoxide
C0032961,RO,A31723955,C0008273,contraindicated_with_disease,MED-RT,chlorothiazide
C0032961,RO,A31758594,C0008275,contraindicated_with_disease,MED-RT,chlorotrianisene
C0032961,RO,A31758604,C0008287,contraindicated_with_disease,MED-RT,chlorpropamide
C0032961,RO,A31671642,C0008294,contraindicated_with_disease,MED-RT,chlorthalidone
C0032961,RO,A31689308,C0008838,contraindicated_with_disease,MED-RT,cisplatin
C0032961,RO,A31672095,C0009008,contraindicated_with_disease,MED-RT,clomiphene
C0032961,RO,A31672098,C0009011,contraindicated_with_disease,MED-RT,clonazepam
C0032961,RO,A31741708,C0009170,contraindicated_with_disease,MED-RT,cocaine
C0032961,RO,A31672135,C0009214,contraindicated_with_disease,MED-RT,codeine
C0032961,RO,A31637322,C0009217,contraindicated_with_disease,MED-RT,codeine phosphate
C0032961,RO,A31741712,C0009262,contraindicated_with_disease,MED-RT,colchicine
C0032961,RO,A31724476,C0009968,may_prevent,MED-RT,copper
C0032961,RO,A31637370,C0009975,may_prevent,MED-RT,copper gluconate
C0032961,RO,A31637402,C0010583,contraindicated_with_disease,MED-RT,cyclophosphamide
C0032961,RO,A31689439,C0010648,contraindicated_with_disease,MED-RT,cysteamine
C0032961,RO,A31741774,C0010711,contraindicated_with_disease,MED-RT,cytarabine
C0032961,RO,A31741898,C0010961,contraindicated_with_disease,MED-RT,danazol
C0032961,RO,A31689591,C0011015,contraindicated_with_disease,MED-RT,daunorubicin
C0032961,RO,A28618921,C0011185,contraindicated_with_disease,MED-RT,prasterone
C0032961,RO,A31759540,C0011276,contraindicated_with_disease,MED-RT,demeclocycline
C0032961,RO,A31759799,C0011824,contraindicated_with_disease,MED-RT,dextrothyroxine
C0032961,RO,A31707761,C0012010,contraindicated_with_disease,MED-RT,diazepam
C0032961,RO,A31638456,C0012145,contraindicated_with_disease,MED-RT,dienestrol
C0032961,RO,A31725609,C0012201,contraindicated_with_disease,MED-RT,diethylpropion
C0032961,RO,A31690533,C0012203,contraindicated_with_disease,MED-RT,diethylstilbestrol
C0032961,RO,A31673271,C0012228,contraindicated_with_disease,MED-RT,diflunisal
C0032961,RO,A31690582,C0012288,contraindicated_with_disease,MED-RT,dihydroergocornine
C0032961,RO,A31655968,C0012289,contraindicated_with_disease,MED-RT,dihydroergocristine
C0032961,RO,A31708074,C0012290,contraindicated_with_disease,MED-RT,dihydroergocryptine
C0032961,RO,A31638522,C0012291,contraindicated_with_disease,MED-RT,dihydroergotamine
C0032961,RO,A31742901,C0012294,contraindicated_with_disease,MED-RT,dihydroergotoxine
C0032961,RO,A31690583,C0012306,contraindicated_with_disease,MED-RT,hydromorphone
C0032961,RO,A31760333,C0012319,contraindicated_with_disease,MED-RT,dihydrotachysterol
C0032961,RO,A31656053,C0012472,contraindicated_with_disease,MED-RT,dinoprostone
C0032961,RO,A29794540,C0012695,contraindicated_with_disease,MED-RT,edetate disodium
C0032961,RO,A31743315,C0013089,contraindicated_with_disease,MED-RT,doxorubicin
C0032961,RO,A31760707,C0013090,contraindicated_with_disease,MED-RT,doxycycline
C0032961,RO,A31639794,C0013618,contraindicated_with_disease,MED-RT,edetic acid
C0032961,RO,A31657487,C0014025,contraindicated_with_disease,MED-RT,enalapril
C0032961,RO,A31761991,C0014582,contraindicated_with_disease,MED-RT,epirubicin
C0032961,RO,A31657659,C0014695,contraindicated_with_disease,MED-RT,ergocalciferol
C0032961,RO,A31709832,C0014704,contraindicated_with_disease,MED-RT,ergonovine
C0032961,RO,A31709844,C0014710,contraindicated_with_disease,MED-RT,ergotamine
C0032961,RO,A31762076,C0014892,contraindicated_with_disease,MED-RT,estazolam
C0032961,RO,A32689695,C0014899,may_prevent,MED-RT,estetrol
C0032961,RO,A31657756,C0014912,contraindicated_with_disease,MED-RT,estradiol
C0032961,RO,A31640402,C0014938,contraindicated_with_disease,MED-RT,"estrogens, conjugated (USP)"
C0032961,RO,A31709930,C0014939,contraindicated_with_disease,MED-RT,estrogens
C0032961,RO,A31692410,C0014942,contraindicated_with_disease,MED-RT,estrone
C0032961,RO,A31657841,C0015011,contraindicated_with_disease,MED-RT,ethinyl estradiol
C0032961,RO,A31657841,C0015011,may_prevent,MED-RT,ethinyl estradiol
C0032961,RO,A31710025,C0015046,contraindicated_with_disease,MED-RT,ethotoin
C0032961,RO,A31692527,C0015099,contraindicated_with_disease,MED-RT,ethylestrenol
C0032961,RO,A31710070,C0015117,contraindicated_with_disease,MED-RT,ethynodiol diacetate
C0032961,RO,A31710070,C0015117,may_prevent,MED-RT,ethynodiol diacetate
C0032961,RO,A31692560,C0015133,contraindicated_with_disease,MED-RT,etoposide
C0032961,RO,A31727822,C0015837,contraindicated_with_disease,MED-RT,fenoprofen
C0032961,RO,A31692854,C0015846,contraindicated_with_disease,MED-RT,fentanyl
C0032961,RO,A31762926,C0016343,contraindicated_with_disease,MED-RT,floxuridine
C0032961,RO,A31658559,C0016360,contraindicated_with_disease,MED-RT,fluorouracil
C0032961,RO,A31762928,C0016366,contraindicated_with_disease,MED-RT,fluoxymesterone
C0032961,RO,A31658561,C0016375,contraindicated_with_disease,MED-RT,flurazepam
C0032961,RO,A31762959,C0016384,contraindicated_with_disease,MED-RT,flutamide
C0032961,RO,A31676174,C0018242,contraindicated_with_disease,MED-RT,griseofulvin
C0032961,RO,A31658863,C0019453,contraindicated_with_disease,MED-RT,altretamine
C0032961,RO,A31676410,C0020261,contraindicated_with_disease,MED-RT,hydrochlorothiazide
C0032961,RO,A31693755,C0020273,contraindicated_with_disease,MED-RT,hydroflumethiazide
C0032961,RO,A10338281,C0020402,contraindicated_with_disease,MED-RT,hydroxyurea
C0032961,RO,A31676574,C0020789,contraindicated_with_disease,MED-RT,idarubicin
C0032961,RO,A31693983,C0020823,contraindicated_with_disease,MED-RT,ifosfamide
C0032961,RO,A31711644,C0020934,contraindicated_with_disease,MED-RT,imipramine
C0032961,RO,A31711917,C0021186,contraindicated_with_disease,MED-RT,indapamide
C0032961,RO,A31764033,C0021246,contraindicated_with_disease,MED-RT,indomethacin
C0032961,RO,A31642480,C0022181,contraindicated_with_disease,MED-RT,isoflurophate
C0032961,RO,A31642509,C0022265,contraindicated_with_disease,MED-RT,isotretinoin
C0032961,RO,A31746888,C0022635,contraindicated_with_disease,MED-RT,ketoprofen
C0032961,RO,A31746944,C0022860,contraindicated_with_disease,MED-RT,labetalol
C0032961,RO,A31677483,C0023566,contraindicated_with_disease,MED-RT,levonorgestrel
C0032961,RO,A31677483,C0023566,may_prevent,MED-RT,levonorgestrel
C0032961,RO,A31642707,C0023586,contraindicated_with_disease,MED-RT,levorphanol
C0032961,RO,A31729785,C0023870,contraindicated_with_disease,MED-RT,lithium
C0032961,RO,A31694897,C0023972,contraindicated_with_disease,MED-RT,lomustine
C0032961,RO,A31642757,C0024002,contraindicated_with_disease,MED-RT,lorazepam
C0032961,RO,A31642761,C0024027,contraindicated_with_disease,MED-RT,lovastatin
C0032961,RO,A31747138,C0025033,contraindicated_with_disease,MED-RT,mechlorethamine
C0032961,RO,A31764544,C0025041,contraindicated_with_disease,MED-RT,meclofenamate sodium
C0032961,RO,A31729886,C0025147,contraindicated_with_disease,MED-RT,medroxyprogesterone
C0032961,RO,A31729886,C0025147,may_prevent,MED-RT,medroxyprogesterone
C0032961,RO,A31729896,C0025175,contraindicated_with_disease,MED-RT,megestrol
C0032961,RO,A31694990,C0025241,contraindicated_with_disease,MED-RT,melphalan
C0032961,RO,A31747181,C0025376,contraindicated_with_disease,MED-RT,meperidine
C0032961,RO,A31660281,C0025382,contraindicated_with_disease,MED-RT,mephobarbital
C0032961,RO,A31660282,C0025386,contraindicated_with_disease,MED-RT,meprobamate
C0032961,RO,A16788042,C0025405,contraindicated_with_disease,MED-RT,tiopronin
C0032961,RO,A31642858,C0025506,contraindicated_with_disease,MED-RT,mestranol
C0032961,RO,A31642858,C0025506,may_prevent,MED-RT,mestranol
C0032961,RO,A31747185,C0025605,contraindicated_with_disease,MED-RT,methadone
C0032961,RO,A31747187,C0025644,contraindicated_with_disease,MED-RT,methimazole
C0032961,RO,A31660284,C0025677,contraindicated_with_disease,MED-RT,methotrexate
C0032961,RO,A31660312,C0025746,contraindicated_with_disease,MED-RT,methylene blue
C0032961,RO,A31764655,C0025826,contraindicated_with_disease,MED-RT,methyltestosterone
C0032961,RO,A31712555,C0025842,contraindicated_with_disease,MED-RT,methysergide
C0032961,RO,A31642944,C0025854,contraindicated_with_disease,MED-RT,metolazone
C0032961,RO,A31660378,C0025859,contraindicated_with_disease,MED-RT,metoprolol
C0032961,RO,A31695093,C0025872,contraindicated_with_disease,MED-RT,metronidazole
C0032961,RO,A31695122,C0026056,contraindicated_with_disease,MED-RT,midazolam
C0032961,RO,A31712577,C0026186,contraindicated_with_disease,MED-RT,minocycline hydrochloride
C0032961,RO,A31712578,C0026187,contraindicated_with_disease,MED-RT,minocycline
C0032961,RO,A31642967,C0026259,contraindicated_with_disease,MED-RT,mitoxantrone
C0032961,RO,A31643080,C0027348,contraindicated_with_disease,MED-RT,nalbuphine
C0032961,RO,A31747416,C0027368,contraindicated_with_disease,MED-RT,nandrolone
C0032961,RO,A31695294,C0027780,contraindicated_with_disease,MED-RT,netilmicin
C0032961,RO,A31712774,C0028040,contraindicated_with_disease,MED-RT,nicotine
C0032961,RO,A31678005,C0028356,contraindicated_with_disease,MED-RT,norethindrone
C0032961,RO,A31678005,C0028356,may_prevent,MED-RT,norethindrone
C0032961,RO,A31747551,C0028360,contraindicated_with_disease,MED-RT,norethynodrel
C0032961,RO,A31747551,C0028360,may_prevent,MED-RT,norethynodrel
C0032961,RO,A31695377,C0028368,contraindicated_with_disease,MED-RT,norgestrel
C0032961,RO,A31695377,C0028368,may_prevent,MED-RT,norgestrel
C0032961,RO,A31730264,C0028369,contraindicated_with_disease,MED-RT,norgestrienone
C0032961,RO,A31695391,C0028420,contraindicated_with_disease,MED-RT,nortriptyline
C0032961,RO,A31747755,C0029995,contraindicated_with_disease,MED-RT,oxandrolone
C0032961,RO,A31695619,C0029997,contraindicated_with_disease,MED-RT,oxazepam
C0032961,RO,A31765204,C0030049,contraindicated_with_disease,MED-RT,oxycodone
C0032961,RO,A31643469,C0030072,contraindicated_with_disease,MED-RT,oxymetholone
C0032961,RO,A31747757,C0030073,contraindicated_with_disease,MED-RT,oxymorphone
C0032961,RO,A31730520,C0030817,contraindicated_with_disease,MED-RT,penicillamine
C0032961,RO,A31678331,C0030873,contraindicated_with_disease,MED-RT,pentazocine
C0032961,RO,A31765339,C0030883,contraindicated_with_disease,MED-RT,pentobarbital
C0032961,RO,A31713281,C0030896,contraindicated_with_disease,MED-RT,pentostatin
C0032961,RO,A31678549,C0031411,contraindicated_with_disease,MED-RT,phenmetrazine
C0032961,RO,A31661194,C0031412,contraindicated_with_disease,MED-RT,phenobarbital
C0032961,RO,A31765549,C0031444,contraindicated_with_disease,MED-RT,phenprocoumon
C0032961,RO,A31713462,C0031447,contraindicated_with_disease,MED-RT,phentermine
C0032961,RO,A31643837,C0031507,contraindicated_with_disease,MED-RT,phenytoin
C0032961,RO,A31713662,C0031990,contraindicated_with_disease,MED-RT,piroxicam
C0032961,RO,A10338296,C0032333,contraindicated_with_disease,MED-RT,podophyllin
C0032961,RO,A31766012,C0032613,contraindicated_with_disease,MED-RT,polythiazide
C0032961,RO,A31714123,C0032831,contraindicated_with_disease,MED-RT,potassium iodide
C0032961,RO,A31644656,C0032910,contraindicated_with_disease,MED-RT,prazepam
C0032961,RO,A31662059,C0033126,contraindicated_with_disease,MED-RT,primaquine
C0032961,RO,A31731620,C0033128,contraindicated_with_disease,MED-RT,primaquine phosphate
C0032961,RO,A31766413,C0033148,contraindicated_with_disease,MED-RT,primidone
C0032961,RO,A31644731,C0033223,contraindicated_with_disease,MED-RT,procarbazine
C0032961,RO,A31696744,C0033308,contraindicated_with_disease,MED-RT,progesterone
C0032961,RO,A31696744,C0033308,may_prevent,MED-RT,progesterone
C0032961,RO,A31679457,C0033487,contraindicated_with_disease,MED-RT,propofol
C0032961,RO,A31714365,C0033493,contraindicated_with_disease,MED-RT,propoxyphene
C0032961,RO,A16789327,C0033495,contraindicated_with_disease,MED-RT,propoxyphene napsylate
C0032961,RO,A31662101,C0033497,contraindicated_with_disease,MED-RT,propranolol
C0032961,RO,A31662102,C0033511,contraindicated_with_disease,MED-RT,propylthiouracil
C0032961,RO,A31749434,C0034417,contraindicated_with_disease,MED-RT,quinine
C0032961,RO,A31679836,C0034420,contraindicated_with_disease,MED-RT,quinine bisulfate
C0032961,RO,A31732034,C0034421,contraindicated_with_disease,MED-RT,quinine hydrochloride
C0032961,RO,A31766849,C0034422,contraindicated_with_disease,MED-RT,quinine sulfate
C0032961,RO,A31714783,C0035525,contraindicated_with_disease,MED-RT,ribavirin
C0032961,RO,A31766879,C0035661,contraindicated_with_disease,MED-RT,ritodrine
C0032961,RO,A31684961,C0035924,contraindicated_with_disease,MED-RT,rubella virus
