CUI1,CUI2,RELA,SAB,CUI1_name,CUI2_name
C1589331,C4722075,has_therapeutic_class,MED-RT,botulism immune globulin IV human,Immunological Agents [TC]
C1601311,C0003449,has_therapeutic_class,MED-RT,dextromethorphan hydroiodide,Antitussive Agents
C1608295,C4722058,has_therapeutic_class,MED-RT,articaine,Anesthetics [TC]
C1608841,C0003209,has_therapeutic_class,MED-RT,ustekinumab,Anti-Inflammatory Agents
C1608841,C4722055,has_therapeutic_class,MED-RT,ustekinumab,Inflammatory Bowel Disease Agents [TC]
C1608841,C4722075,has_therapeutic_class,MED-RT,ustekinumab,Immunological Agents [TC]
C1608841,C4722090,has_therapeutic_class,MED-RT,ustekinumab,Dermatological Agents [TC]
C1609165,C0003191,has_therapeutic_class,MED-RT,tocilizumab,Antirheumatic Agents
C1609165,C0003209,has_therapeutic_class,MED-RT,tocilizumab,Anti-Inflammatory Agents
C1609931,C0003392,has_therapeutic_class,MED-RT,siltuximab,Antineoplastic Agents
C1609931,C4722075,has_therapeutic_class,MED-RT,siltuximab,Immunological Agents [TC]
C1611934,C4722052,has_therapeutic_class,MED-RT,saxagliptin,Blood Glucose Regulators [TC]
C1614540,C0007220,has_therapeutic_class,MED-RT,amosulalol hydrochloride,Cardiovascular Agents
C1615645,C4722088,has_therapeutic_class,MED-RT,rasagiline mesylate,Antiparkinson Agents [TC]
C1615657,C4722426,has_therapeutic_class,MED-RT,galsulfase,Enzyme Replacements/Modifiers [TC]
C1615665,C4722426,has_therapeutic_class,MED-RT,"hyaluronidase, bovine",Enzyme Replacements/Modifiers [TC]
C1619629,C4722027,has_therapeutic_class,MED-RT,deferasirox,Blood Products/Modifiers/Volume Expanders [TC]
C1619962,C0003209,has_therapeutic_class,MED-RT,belatacept,Anti-Inflammatory Agents
C1619962,C4722075,has_therapeutic_class,MED-RT,belatacept,Immunological Agents [TC]
C1619966,C0003191,has_therapeutic_class,MED-RT,abatacept,Antirheumatic Agents
C1620287,C0007220,has_therapeutic_class,MED-RT,prasugrel,Cardiovascular Agents
C1621234,C4722075,has_therapeutic_class,MED-RT,interferon alfa-n3,Immunological Agents [TC]
C1646054,C0358514,has_therapeutic_class,MED-RT,potassium pyrophosphate,Diagnostic agents
C1646276,C0282686,has_therapeutic_class,MED-RT,flunisolide anhydrous,Respiratory System Agents
C1648700,C4722078,has_therapeutic_class,MED-RT,"alanine, DL-",Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1653590,C4722427,has_therapeutic_class,MED-RT,naloxone hydrochloride dihydrate,"Antidotes, Deterrents, and Toxicologic Agents [TC]"
C1654782,C4722089,has_therapeutic_class,MED-RT,hydrocodone tannate,Analgesics [TC]
C1655015,C4722297,has_therapeutic_class,MED-RT,succinylcholine chloride dihydrate,Skeletal Muscle Relaxants [TC]
C1655449,C4722060,has_therapeutic_class,MED-RT,povidone K30,Ophthalmic Agents [TC]
C1656013,C4722078,has_therapeutic_class,MED-RT,zinc gluconate trihydrate,Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1657054,C0017173,has_therapeutic_class,MED-RT,"monobasic sodium phosphate, dihydrate",Gastrointestinal Agents
C1657077,C4722027,has_therapeutic_class,MED-RT,calcium gluconate monohydrate,Blood Products/Modifiers/Volume Expanders [TC]
C1657077,C4722078,has_therapeutic_class,MED-RT,calcium gluconate monohydrate,Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1657500,C4722090,has_therapeutic_class,MED-RT,sodium perborate tetrahydrate,Dermatological Agents [TC]
C1657537,C4722078,has_therapeutic_class,MED-RT,dextrose hydrous,Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1658209,C0003209,has_therapeutic_class,MED-RT,dexamethasone acetate anhydrous,Anti-Inflammatory Agents
C1664205,C0360390,has_therapeutic_class,MED-RT,bedaquiline,Antimycobacterial agent
C1667052,C0003451,has_therapeutic_class,MED-RT,maraviroc,Antiviral Agents
C1667080,C4722052,has_therapeutic_class,MED-RT,sitagliptin phosphate,Blood Glucose Regulators [TC]
C1675326,C0003451,has_therapeutic_class,MED-RT,peramivir,Antiviral Agents
C1676709,C0003392,has_therapeutic_class,MED-RT,sorafenib tosylate,Antineoplastic Agents
C1678805,C4722090,has_therapeutic_class,MED-RT,apremilast,Dermatological Agents [TC]
C1684405,C0017173,has_therapeutic_class,MED-RT,lubiprostone,Gastrointestinal Agents
C1685365,C0007220,has_therapeutic_class,MED-RT,ivabradine hydrochloride,Cardiovascular Agents
C1690432,C4722074,has_therapeutic_class,MED-RT,denosumab,Metabolic Bone Disease Agents [TC]
C1692318,C0017173,has_therapeutic_class,MED-RT,docusate,Gastrointestinal Agents
C1698215,C0007220,has_therapeutic_class,MED-RT,regadenoson,Cardiovascular Agents
C1698215,C0358514,has_therapeutic_class,MED-RT,regadenoson,Diagnostic agents
C1699236,C4722072,has_therapeutic_class,MED-RT,"synthetic conjugated estrogens, B","Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers) [TC]"
C1699861,C0007680,has_therapeutic_class,MED-RT,brivaracetam,Central Nervous System Agents
C1699926,C0007680,has_therapeutic_class,MED-RT,fingolimod,Central Nervous System Agents
C1699926,C4722075,has_therapeutic_class,MED-RT,fingolimod,Immunological Agents [TC]
C1700196,C4722078,has_therapeutic_class,MED-RT,conivaptan hydrochloride,Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1700683,C0007680,has_therapeutic_class,MED-RT,rotigotine,Central Nervous System Agents
C1700683,C4722088,has_therapeutic_class,MED-RT,rotigotine,Antiparkinson Agents [TC]
C1700685,C0003392,has_therapeutic_class,MED-RT,sunitinib malate,Antineoplastic Agents
C1700730,C0003297,has_therapeutic_class,MED-RT,netupitant,Antiemetics
C1700874,C0003392,has_therapeutic_class,MED-RT,axitinib,Antineoplastic Agents
C1701455,C0007680,has_therapeutic_class,MED-RT,armodafinil,Central Nervous System Agents
C1702916,C4722427,has_therapeutic_class,MED-RT,pentetate,"Antidotes, Deterrents, and Toxicologic Agents [TC]"
C1703334,C0279516,has_therapeutic_class,MED-RT,retapamulin,Anti-Bacterial Agents
C1703576,C4722075,has_therapeutic_class,MED-RT,immune globulin subcutaneous (human),Immunological Agents [TC]
C1705480,C4722093,has_therapeutic_class,MED-RT,vasopressin (USP),"Hormonal Agents, Stimulant/Replacement/Modifying (Pituitary) [TC]"
C1706668,C0003392,has_therapeutic_class,MED-RT,sipuleucel-T,Antineoplastic Agents
C1707080,C0003392,has_therapeutic_class,MED-RT,temsirolimus,Antineoplastic Agents
C1708156,C0003392,has_therapeutic_class,MED-RT,imetelstat sodium,Antineoplastic Agents
C1708156,C4722426,has_therapeutic_class,MED-RT,imetelstat sodium,Enzyme Replacements/Modifiers [TC]
C1709373,C0003209,has_therapeutic_class,MED-RT,oxaprozin potassium,Anti-Inflammatory Agents
C1711887,C0007680,has_therapeutic_class,MED-RT,varenicline tartrate,Central Nervous System Agents
C1714000,C0358514,has_therapeutic_class,MED-RT,gadoxetate disodium,Diagnostic agents
C1714006,C4722089,has_therapeutic_class,MED-RT,fentanyl hydrochloride,Analgesics [TC]
C1718383,C4722075,has_therapeutic_class,MED-RT,teriflunomide,Immunological Agents [TC]
C1720035,C4722426,has_therapeutic_class,MED-RT,"hyaluronidase, human recombinant",Enzyme Replacements/Modifiers [TC]
C1721288,C0007220,has_therapeutic_class,MED-RT,sevelamer carbonate,Cardiovascular Agents
C1721300,C0003392,has_therapeutic_class,MED-RT,pralatrexate,Antineoplastic Agents
C1721339,C4722093,has_therapeutic_class,MED-RT,bremelanotide,"Hormonal Agents, Stimulant/Replacement/Modifying (Pituitary) [TC]"
C1721377,C0003392,has_therapeutic_class,MED-RT,nilotinib,Antineoplastic Agents
C1722260,C0282686,has_therapeutic_class,MED-RT,indacaterol,Respiratory System Agents
C1722267,C0040615,has_therapeutic_class,MED-RT,pimavanserin,Antipsychotic Agents
C1722685,C0007220,has_therapeutic_class,MED-RT,ecallantide,Cardiovascular Agents
C1723019,C4722060,has_therapeutic_class,MED-RT,bepotastine besilate,Ophthalmic Agents [TC]
C1723401,C4722075,has_therapeutic_class,MED-RT,belimumab,Immunological Agents [TC]
C1725176,C0358514,has_therapeutic_class,MED-RT,indium In-111 oxyquinoline,Diagnostic agents
C1725449,C0007220,has_therapeutic_class,MED-RT,perindopril arginine,Cardiovascular Agents
C1725651,C0003451,has_therapeutic_class,MED-RT,darunavir ethanolate,Antiviral Agents
C1738934,C0003451,has_therapeutic_class,MED-RT,boceprevir,Antiviral Agents
C1739462,C4722426,has_therapeutic_class,MED-RT,idursulfase,Enzyme Replacements/Modifiers [TC]
C1739768,C4722027,has_therapeutic_class,MED-RT,rivaroxaban,Blood Products/Modifiers/Volume Expanders [TC]
C1739826,C0007680,has_therapeutic_class,MED-RT,lisdexamfetamine dimesylate,Central Nervous System Agents
C1742884,C0003289,has_therapeutic_class,MED-RT,desvenlafaxine succinate,Antidepressive Agents
C1744503,C0282686,has_therapeutic_class,MED-RT,ensifentrine,Respiratory System Agents
C1814684,C0282686,has_therapeutic_class,MED-RT,arformoterol tartrate,Respiratory System Agents
C1815010,C0007220,has_therapeutic_class,MED-RT,carvedilol phosphate,Cardiovascular Agents
C1829170,C0282686,has_therapeutic_class,MED-RT,dexbrompheniramine tannate,Respiratory System Agents
C1831731,C0003392,has_therapeutic_class,MED-RT,bosutinib,Antineoplastic Agents
C1831796,C0003392,has_therapeutic_class,MED-RT,pazopanib,Antineoplastic Agents
C1831808,C0007220,has_therapeutic_class,MED-RT,apixaban,Cardiovascular Agents
C1831828,C0003392,has_therapeutic_class,MED-RT,talimogene laherparepvec,Antineoplastic Agents
C1831828,C4722075,has_therapeutic_class,MED-RT,talimogene laherparepvec,Immunological Agents [TC]
C1831905,C4722027,has_therapeutic_class,MED-RT,eltrombopag,Blood Products/Modifiers/Volume Expanders [TC]
C1832021,C0003308,has_therapeutic_class,MED-RT,isavuconazole,Antifungal Agents
C1832027,C0003392,has_therapeutic_class,MED-RT,ofatumumab,Antineoplastic Agents
C1832027,C4722075,has_therapeutic_class,MED-RT,ofatumumab,Immunological Agents [TC]
C1832049,C0003392,has_therapeutic_class,MED-RT,elotuzumab,Antineoplastic Agents
C1869620,C0282686,has_therapeutic_class,MED-RT,reslizumab,Respiratory System Agents
C1869686,C0279516,has_therapeutic_class,MED-RT,cefovecin,Anti-Bacterial Agents
C1870115,C4722030,has_therapeutic_class,MED-RT,silodosin,Genitourinary Agents [TC]
C1871526,C0003451,has_therapeutic_class,MED-RT,raltegravir,Antiviral Agents
C1872109,C4722075,has_therapeutic_class,MED-RT,certolizumab pegol,Immunological Agents [TC]
C1872203,C4722051,has_therapeutic_class,MED-RT,pasireotide,"Hormonal Agents, Suppressant (Pituitary) [TC]"
C1873633,C0007680,has_therapeutic_class,MED-RT,lisdexamfetamine,Central Nervous System Agents
C1875875,C4722090,has_therapeutic_class,MED-RT,"edetate disodium, anhydrous",Dermatological Agents [TC]
C1875994,C0358514,has_therapeutic_class,MED-RT,gadobenate,Diagnostic agents
C1876200,C4722093,has_therapeutic_class,MED-RT,tesamorelin,"Hormonal Agents, Stimulant/Replacement/Modifying (Pituitary) [TC]"
C1876229,C0003451,has_therapeutic_class,MED-RT,telaprevir,Antiviral Agents
C1876722,C4722078,has_therapeutic_class,MED-RT,beta-D-glucopyranose,Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1878693,C0358514,has_therapeutic_class,MED-RT,bicisate dihydrochloride,Diagnostic agents
C1879678,C0007220,has_therapeutic_class,MED-RT,aliskiren hemifumarate,Cardiovascular Agents
C1879680,C4722075,has_therapeutic_class,MED-RT,remestemcel-L,Immunological Agents [TC]
C1879850,C4722090,has_therapeutic_class,MED-RT,bisoctrizole,Dermatological Agents [TC]
C1880207,C0003392,has_therapeutic_class,MED-RT,cyclophosphamide anhydrous,Antineoplastic Agents
C1880288,C0003289,has_therapeutic_class,MED-RT,desvenlafaxine,Antidepressive Agents
C1880492,C4722027,has_therapeutic_class,MED-RT,eltrombopag olamine,Blood Products/Modifiers/Volume Expanders [TC]
C1881339,C0007680,has_therapeutic_class,MED-RT,carbidopa anhydrous,Central Nervous System Agents
C1881339,C4722088,has_therapeutic_class,MED-RT,carbidopa anhydrous,Antiparkinson Agents [TC]
C1881785,C0003392,has_therapeutic_class,MED-RT,mercaptopurine anhydrous,Antineoplastic Agents
C1882138,C4722075,has_therapeutic_class,MED-RT,ocrelizumab,Immunological Agents [TC]
C1882305,C0003392,has_therapeutic_class,MED-RT,pazopanib hydrochloride,Antineoplastic Agents
C1882959,C4722058,has_therapeutic_class,MED-RT,ropivacaine hydrochloride monohydrate,Anesthetics [TC]
C1882993,C4722072,has_therapeutic_class,MED-RT,segesterone,"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers) [TC]"
C1883053,C4722078,has_therapeutic_class,MED-RT,"sodium phosphate, dibasic, dihydrate",Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1883054,C4722078,has_therapeutic_class,MED-RT,"sodium phosphate, dibasic, dodecahydrate",Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1883055,C4722078,has_therapeutic_class,MED-RT,"sodium phosphate, tribasic anhydrous",Therapeutic Nutrients/Minerals/Electrolytes [TC]
C1883309,C0003392,has_therapeutic_class,MED-RT,thioguanine anhydrous,Antineoplastic Agents
C1948068,C4722075,has_therapeutic_class,MED-RT,belinostat,Immunological Agents [TC]
C1948374,C0282686,has_therapeutic_class,MED-RT,fluticasone furoate,Respiratory System Agents
C1950681,C0282686,has_therapeutic_class,MED-RT,triprolidine tannate,Respiratory System Agents
C1950816,C0282686,has_therapeutic_class,MED-RT,flunisolide hemihydrate,Respiratory System Agents
C1955474,C0003392,has_therapeutic_class,MED-RT,plerixafor,Antineoplastic Agents
C1956280,C0003308,has_therapeutic_class,MED-RT,luliconazole,Antifungal Agents
C1956795,C0358514,has_therapeutic_class,MED-RT,ioflupane,Diagnostic agents
C1956796,C0358514,has_therapeutic_class,MED-RT,ioflupane I-123,Diagnostic agents
C1958126,C0358514,has_therapeutic_class,MED-RT,alogliptin,Diagnostic agents
C1958569,C0007220,has_therapeutic_class,MED-RT,azilsartan,Cardiovascular Agents
C1960918,C4722030,has_therapeutic_class,MED-RT,vardenafil hydrochloride trihydrate,Genitourinary Agents [TC]
C1961039,C0003392,has_therapeutic_class,MED-RT,paclitaxel protein-bound,Antineoplastic Agents
C1965895,C4722090,has_therapeutic_class,MED-RT,methyl aminolevulinate hydrochloride,Dermatological Agents [TC]
C1966375,C0003392,has_therapeutic_class,MED-RT,nilotinib hydrochloride monohydrate,Antineoplastic Agents
C1966407,C0003451,has_therapeutic_class,MED-RT,raltegravir potassium,Antiviral Agents
C1996349,C0017173,has_therapeutic_class,MED-RT,sapropterin dihydrochloride,Gastrointestinal Agents
C1998098,C0003392,has_therapeutic_class,MED-RT,panobinostat,Antineoplastic Agents
C1999375,C4722027,has_therapeutic_class,MED-RT,ticagrelor,Blood Products/Modifiers/Volume Expanders [TC]
C2000088,C0040615,has_therapeutic_class,MED-RT,asenapine,Antipsychotic Agents
C2000145,C0007220,has_therapeutic_class,MED-RT,selexipag,Cardiovascular Agents
C2000261,C0017173,has_therapeutic_class,MED-RT,linaclotide,Gastrointestinal Agents
C2000261,C4722055,has_therapeutic_class,MED-RT,linaclotide,Inflammatory Bowel Disease Agents [TC]
C2001271,C0007680,has_therapeutic_class,MED-RT,tapentadol,Central Nervous System Agents
C2001271,C4722089,has_therapeutic_class,MED-RT,tapentadol,Analgesics [TC]
C2001521,C0279516,has_therapeutic_class,MED-RT,ceftaroline,Anti-Bacterial Agents
C2001525,C0279516,has_therapeutic_class,MED-RT,ceftaroline fosamil,Anti-Bacterial Agents
C2001856,C0003392,has_therapeutic_class,MED-RT,carfilzomib,Antineoplastic Agents
C2001856,C4722075,has_therapeutic_class,MED-RT,carfilzomib,Immunological Agents [TC]
C2003424,C0040615,has_therapeutic_class,MED-RT,lurasidone,Antipsychotic Agents
C2240523,C4722027,has_therapeutic_class,MED-RT,thrombin alfa,Blood Products/Modifiers/Volume Expanders [TC]
C2241271,C0003392,has_therapeutic_class,MED-RT,terazosin hydrochloride anhydrous,Antineoplastic Agents
C2241979,C4722075,has_therapeutic_class,MED-RT,Salmonella typhi Ty21a live antigen,Immunological Agents [TC]
C2242042,C4722075,has_therapeutic_class,MED-RT,rubella virus vaccine live (Wistar RA 27-3 strain),Immunological Agents [TC]
C2242156,C4722075,has_therapeutic_class,MED-RT,"poliovirus vaccine inactivated, type 1 (Mahoney)",Immunological Agents [TC]
C2242158,C4722075,has_therapeutic_class,MED-RT,"poliovirus vaccine inactivated, type 2 (MEF-1)",Immunological Agents [TC]
C2242160,C4722075,has_therapeutic_class,MED-RT,"poliovirus vaccine inactivated, type 3 (Saukett)",Immunological Agents [TC]
C2315887,C0003297,has_therapeutic_class,MED-RT,fosaprepitant dimeglumine,Antiemetics
C2316164,C0003392,has_therapeutic_class,MED-RT,olaparib,Antineoplastic Agents
C2316497,C0003289,has_therapeutic_class,MED-RT,bupropion hydrobromide,Antidepressive Agents
C2343589,C4722075,has_therapeutic_class,MED-RT,rilonacept,Immunological Agents [TC]
C2343849,C4722027,has_therapeutic_class,MED-RT,dabigatran etexilate mesylate,Blood Products/Modifiers/Volume Expanders [TC]
C2343853,C4722030,has_therapeutic_class,MED-RT,fesoterodine,Genitourinary Agents [TC]
C2343854,C4722030,has_therapeutic_class,MED-RT,fesoterodine fumarate,Genitourinary Agents [TC]
C2343921,C0017173,has_therapeutic_class,MED-RT,methylnaltrexone bromide,Gastrointestinal Agents
C2344066,C4722075,has_therapeutic_class,MED-RT,Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine,Immunological Agents [TC]
C2344068,C4722075,has_therapeutic_class,MED-RT,Neisseria meningitidis serogroup C capsular polysaccharide diphtheria toxoid protein conjugate vaccine,Immunological Agents [TC]
C2344070,C4722075,has_therapeutic_class,MED-RT,Neisseria meningitidis serogroup W-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine,Immunological Agents [TC]
C2344072,C4722075,has_therapeutic_class,MED-RT,Neisseria meningitidis serogroup Y capsular polysaccharide diphtheria toxoid protein conjugate vaccine,Immunological Agents [TC]
C2344265,C4722075,has_therapeutic_class,MED-RT,Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine,Immunological Agents [TC]
C2344267,C4722075,has_therapeutic_class,MED-RT,Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine,Immunological Agents [TC]
C2344269,C4722075,has_therapeutic_class,MED-RT,Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine,Immunological Agents [TC]
C2344271,C4722075,has_therapeutic_class,MED-RT,Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine,Immunological Agents [TC]
